timestamp,section_counter,main,description,feels_like,temp,clouds,wind_speed,recent_buses,most_recent
Fri Jan  3 09:12:08 2020,1,Clouds,overcast clouds,277.8,282.72,90,6.2,-1893749020,-1893749020
Fri Jan  3 09:13:30 2020,5,Clouds,overcast clouds,277.8,282.72,90,6.2,-2014138340,-2014138340
Fri Jan  3 09:16:16 2020,1,Clouds,overcast clouds,277.8,282.72,90,6.2,1541812763,1541812763
Fri Jan  3 09:19:10 2020,2,Clouds,overcast clouds,277.66,282.61,90,6.2,543116660,543116660
Fri Jan  3 09:22:56 2020,2,Clouds,overcast clouds,277.66,282.61,90,6.2,-1060150060 -48790929 1759243385,-1060150060
Fri Jan  3 09:23:23 2020,1,Clouds,overcast clouds,277.66,282.61,90,6.2,-1060150060 -48790929 1759243385,-1060150060
Fri Jan  3 09:26:57 2020,11,Clouds,overcast clouds,277.66,282.61,90,6.2,-1222310575 -1025972055,-1025972055
Fri Jan  3 09:27:49 2020,2,Clouds,overcast clouds,277.66,282.61,90,6.2,-1025972055 -382937601 737376253,-382937601
Fri Jan  3 09:31:25 2020,5,Clouds,overcast clouds,277.66,282.61,90,6.2,1299886420 991906815,991906815
Fri Jan  3 09:31:57 2020,4,Clouds,overcast clouds,277.66,282.61,90,6.2,991906815,991906815
Fri Jan  3 09:33:37 2020,1,Clouds,overcast clouds,277.66,282.61,90,6.2,-808264858 -927439271 683333433 1773610305,683333433
Fri Jan  3 09:36:30 2020,2,Clouds,overcast clouds,277.66,282.61,90,6.2,-1646396792,-1646396792
Fri Jan  3 09:37:52 2020,3,Clouds,overcast clouds,277.65,282.6,90,6.2,,
Fri Jan  3 09:38:17 2020,5,Clouds,overcast clouds,277.65,282.6,90,6.2,-847854193,-847854193
Fri Jan  3 09:38:30 2020,2,Clouds,overcast clouds,277.65,282.6,90,6.2,-847854193,-847854193
Fri Jan  3 09:42:26 2020,1,Clouds,overcast clouds,277.65,282.6,90,6.2,-2056618605,-2056618605
Fri Jan  3 09:44:09 2020,0,Clouds,overcast clouds,276.25,282.31,90,7.7,-1646462328 -436943022 271397450,271397450
Fri Jan  3 09:48:07 2020,1,Clouds,overcast clouds,276.25,282.31,90,7.7,,
Fri Jan  3 09:53:43 2020,2,Clouds,overcast clouds,275.99,282.1,90,7.7,542657908 242781602 -1655664087,242781602
Fri Jan  3 09:54:23 2020,1,Clouds,overcast clouds,275.99,282.1,90,7.7,542657908 242781602 -1655664087,242781602
Fri Jan  3 09:55:18 2020,1,Clouds,overcast clouds,275.99,282.1,90,7.7,542657908 242781602 -1646921079 -1847981108,-1646921079
Fri Jan  3 09:55:58 2020,1,Clouds,overcast clouds,275.99,282.1,90,7.7,542657908 242781602 -1646921079 -1847981108,542657908
Fri Jan  3 09:56:08 2020,2,Clouds,overcast clouds,275.99,282.1,90,7.7,542657908 242781602 -1646921079 -1847981108,542657908
Fri Jan  3 09:56:24 2020,1,Clouds,overcast clouds,275.99,282.1,90,7.7,542657908 242781602 -1646921079 -1847981108,542657908
Fri Jan  3 09:57:10 2020,1,Clouds,overcast clouds,275.99,282.1,90,7.7,542657908 -1646921079,542657908
Fri Jan  3 09:57:32 2020,2,Clouds,overcast clouds,275.99,282.1,90,7.7,542657908,542657908
Fri Jan  3 09:57:43 2020,1,Clouds,overcast clouds,275.99,282.1,90,7.7,542657908,542657908
Fri Jan  3 09:58:25 2020,1,Clouds,overcast clouds,275.99,282.1,90,7.7,542657908,542657908
Fri Jan  3 09:59:03 2020,1,Clouds,overcast clouds,276,282.11,90,7.7,542657908,542657908
Fri Jan  3 09:59:27 2020,1,Clouds,overcast clouds,276,282.11,90,7.7,542657908 1437176440 1564657114,1437176440
Fri Jan  3 09:59:57 2020,2,Clouds,overcast clouds,276,282.11,90,7.7,542657908 1437176440 755256845 -2056487533 1564657114,1564657114
Fri Jan  3 10:00:49 2020,3,Clouds,overcast clouds,276,282.11,90,7.7,1437176440 755256845 -2056487533 495998257 1564657114 2062812949,2062812949
Fri Jan  3 10:01:52 2020,1,Clouds,overcast clouds,276,282.11,90,7.7,-2056487533 495998257 1564657114 2062812949 -1646658931,-1646658931
Fri Jan  3 10:02:21 2020,2,Clouds,overcast clouds,276,282.11,90,7.7,495998257 2062812949 -1646658931,-1646658931
Fri Jan  3 10:03:15 2020,1,Clouds,overcast clouds,276,282.11,90,7.7,,
Fri Jan  3 10:06:27 2020,2,Rain,shower rain,277.38,281.98,75,6.2,-1337018262 -295745991,-1337018262
Fri Jan  3 10:06:37 2020,1,Rain,shower rain,277.38,281.98,75,6.2,-1337018262 -808330398 -295745991,-808330398
Fri Jan  3 10:07:57 2020,1,Rain,shower rain,277.38,281.98,75,6.2,-808330398 -1091847154 -16486865,-16486865
Fri Jan  3 10:10:38 2020,1,Rain,shower rain,277.38,281.98,75,6.2,813439381,813439381
Fri Jan  3 10:12:41 2020,1,Clouds,broken clouds,276.25,281.74,75,6.7,-40066144 -34724575 755584525,755584525
Fri Jan  3 10:15:16 2020,1,Clouds,broken clouds,276.25,281.74,75,6.7,755584525 -442086374,755584525
Fri Jan  3 10:16:19 2020,1,Clouds,broken clouds,276.25,281.74,75,6.7,755584525 -442086374,755584525
Fri Jan  3 10:24:01 2020,0,Clouds,broken clouds,276.15,281.66,75,6.7,-43483091,-43483091
Fri Jan  3 10:24:52 2020,1,Clouds,broken clouds,276.15,281.66,75,6.7,-40197216,-40197216
Fri Jan  3 10:25:30 2020,7,Clouds,broken clouds,276.15,281.66,75,6.7,-40197216,-40197216
Fri Jan  3 10:26:21 2020,4,Clouds,broken clouds,276.15,281.66,75,6.7,-40197216 755387918,755387918
Fri Jan  3 10:26:42 2020,1,Clouds,broken clouds,276.15,281.66,75,6.7,755387918,755387918
Fri Jan  3 10:26:59 2020,4,Clouds,broken clouds,276.15,281.66,75,6.7,755387918,755387918
Fri Jan  3 10:27:27 2020,2,Clouds,broken clouds,276.15,281.66,75,6.7,755387918,755387918
Fri Jan  3 10:27:36 2020,1,Clouds,broken clouds,276.15,281.66,75,6.7,755387918,755387918
Fri Jan  3 10:27:49 2020,1,Clouds,broken clouds,276.15,281.66,75,6.7,755387918,755387918
Fri Jan  3 10:28:19 2020,1,Clouds,broken clouds,276.15,281.66,75,6.7,755387918,755387918
Fri Jan  3 10:29:19 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,-1222376107,-1222376107
Fri Jan  3 10:29:52 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,-1222376107,-1222376107
Fri Jan  3 10:30:36 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,-1222376107,-1222376107
Fri Jan  3 10:31:35 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,-1222376107 -1903889952 -1646724467,-1903889952
Fri Jan  3 10:32:25 2020,2,Clouds,broken clouds,276.13,281.64,75,6.7,-1222376107 -1903889952 -1646724467 -1767270390,-1767270390
Fri Jan  3 10:33:50 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,-1767270390,-1767270390
Fri Jan  3 10:34:00 2020,2,Clouds,broken clouds,276.13,281.64,75,6.7,-1767270390,-1767270390
Fri Jan  3 10:34:53 2020,2,Clouds,broken clouds,276.13,281.64,75,6.7,1392880078 -269299068 -1610735680,-1610735680
Fri Jan  3 10:35:12 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,1392880078 -269299068 -1610735680,-1610735680
Fri Jan  3 10:36:06 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,1392880078 33741094 -269299068 959977885 -1610735680,33741094
Fri Jan  3 10:36:43 2020,2,Clouds,broken clouds,276.13,281.64,75,6.7,1392880078 33741094 -269299068 959977885 -1610735680 1835521675,1835521675
Fri Jan  3 10:37:15 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,1392880078 33741094 -269299068 959977885 1835521675,1835521675
Fri Jan  3 10:37:31 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,33741094 -269299068 959977885 1835521675,1835521675
Fri Jan  3 10:37:43 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,33741094 -269299068 959977885 1835521675,1835521675
Fri Jan  3 10:38:01 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,33741094 -269299068 1835521675,1835521675
Fri Jan  3 10:38:15 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,1835521675,1835521675
Fri Jan  3 10:38:48 2020,2,Clouds,broken clouds,276.13,281.64,75,6.7,,
Fri Jan  3 10:38:59 2020,3,Clouds,broken clouds,276.13,281.64,75,6.7,,
Fri Jan  3 10:39:30 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,,
Fri Jan  3 10:39:53 2020,1,Clouds,broken clouds,276.13,281.64,75,6.7,,
Fri Jan  3 10:40:36 2020,1,Clouds,overcast clouds,274.33,281.35,90,8.2,-1249895492,-1249895492
Fri Jan  3 10:40:53 2020,1,Clouds,overcast clouds,274.33,281.35,90,8.2,-1249895492,-1249895492
Fri Jan  3 10:41:35 2020,1,Clouds,overcast clouds,274.33,281.35,90,8.2,-1249895492,-1249895492
Fri Jan  3 10:42:42 2020,2,Clouds,overcast clouds,274.33,281.35,90,8.2,-1249895492 -808199326 403906979 683398969,-808199326
Fri Jan  3 10:42:53 2020,1,Clouds,overcast clouds,274.33,281.35,90,8.2,-1249895492 -808199326 403906979 683398969,-808199326
Fri Jan  3 10:43:25 2020,1,Clouds,overcast clouds,274.33,281.35,90,8.2,-1249895492 -808199326 403906979 683398969 -1232761177,-1232761177
Fri Jan  3 10:43:43 2020,2,Clouds,overcast clouds,274.33,281.35,90,8.2,-1249895492 -808199326 403906979 683398969 -1232761177,-1232761177
Fri Jan  3 10:44:23 2020,4,Clouds,overcast clouds,274.33,281.35,90,8.2,-1249895492 -808199326 403906979 683398969 -1232761177 1217054630,-808199326
Fri Jan  3 10:47:02 2020,1,Clouds,overcast clouds,274.33,281.35,90,8.2,1487835975,1487835975
Fri Jan  3 10:48:36 2020,1,Clouds,overcast clouds,274.33,281.35,90,8.2,1347160330,1347160330
Fri Jan  3 10:49:46 2020,1,Clouds,overcast clouds,274.33,281.35,90,8.2,1347160330,1347160330
Fri Jan  3 10:50:56 2020,2,Clouds,overcast clouds,274.33,281.35,90,8.2,1347160330 1418781752,1418781752
Fri Jan  3 10:51:10 2020,1,Clouds,overcast clouds,274.33,281.35,90,8.2,1347160330 1418781752,1418781752
Fri Jan  3 10:51:38 2020,1,Clouds,overcast clouds,274.33,281.35,90,8.2,1347160330 1418781752,1418781752
Fri Jan  3 10:53:21 2020,1,Clouds,overcast clouds,274.29,281.31,90,8.2,1354831400 1975014712 -37872659,-37872659
Fri Jan  3 10:54:13 2020,1,Clouds,overcast clouds,274.29,281.31,90,8.2,187338329 -450157381 -37872659,187338329
Fri Jan  3 10:55:07 2020,1,Clouds,overcast clouds,274.29,281.31,90,8.2,187338329 -450157381 -37872659,187338329
Fri Jan  3 10:56:10 2020,1,Clouds,overcast clouds,274.29,281.31,90,8.2,187338329 -450157381 1441959998,1441959998
Fri Jan  3 10:56:25 2020,1,Clouds,overcast clouds,274.29,281.31,90,8.2,1441959998,1441959998
Fri Jan  3 10:57:41 2020,1,Clouds,overcast clouds,274.29,281.31,90,8.2,187338329 -450157381 1441959998 -1204176153,187338329
Fri Jan  3 10:58:15 2020,1,Clouds,overcast clouds,274.29,281.31,90,8.2,187338329 -450157381 1441959998 -1204176153,187338329
Fri Jan  3 10:58:36 2020,1,Clouds,overcast clouds,274.23,281.26,90,8.2,187338329 -1204176153,187338329
Fri Jan  3 10:59:52 2020,1,Clouds,overcast clouds,274.23,281.26,90,8.2,,
Fri Jan  3 11:00:15 2020,4,Clouds,overcast clouds,274.23,281.26,90,8.2,-1222179503,-1222179503
Fri Jan  3 11:00:33 2020,1,Clouds,overcast clouds,274.23,281.26,90,8.2,-1222179503,-1222179503
Fri Jan  3 11:00:55 2020,1,Clouds,overcast clouds,274.23,281.26,90,8.2,-1222179503 361826488 -450222917,361826488
Fri Jan  3 11:01:13 2020,2,Clouds,overcast clouds,274.23,281.26,90,8.2,-1222179503 361826488 -450222917,361826488
Fri Jan  3 11:01:29 2020,1,Clouds,overcast clouds,274.23,281.26,90,8.2,-1222179503 361826488 -450222917,361826488
Fri Jan  3 11:02:29 2020,1,Clouds,overcast clouds,274.23,281.26,90,8.2,361826488 -450222917,361826488
Fri Jan  3 11:03:17 2020,1,Clouds,overcast clouds,274.23,281.26,90,8.2,361826488 -1926401873 -1761342281 945466145,-1926401873
Fri Jan  3 11:03:58 2020,1,Clouds,overcast clouds,274.19,281.23,90,8.2,-1926401873 -1761342281 945466145,-1926401873
Fri Jan  3 11:05:08 2020,5,Clouds,overcast clouds,274.19,281.23,90,8.2,-1926401873 -971152835 945466145,-971152835
Fri Jan  3 11:06:20 2020,1,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835,-971152835
Fri Jan  3 11:06:53 2020,1,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835 1442811966,-971152835
Fri Jan  3 11:07:37 2020,1,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835 1442811966,-971152835
Fri Jan  3 11:07:52 2020,1,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835 1442811966,-971152835
Fri Jan  3 11:08:00 2020,1,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835 1442811966,-971152835
Fri Jan  3 11:08:27 2020,4,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835,-971152835
Fri Jan  3 11:09:04 2020,4,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835 -662586601,-971152835
Fri Jan  3 11:09:20 2020,1,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835 -662586601,-971152835
Fri Jan  3 11:10:37 2020,2,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835,-971152835
Fri Jan  3 11:11:25 2020,1,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835 -450681670,-450681670
Fri Jan  3 11:12:23 2020,2,Clouds,overcast clouds,274.19,281.23,90,8.2,-971152835 -450681670 -417932618 1139381708,-417932618
Fri Jan  3 11:14:07 2020,2,Rain,light rain,274.97,281,75,6.7,-971152835 -417932618 -2058828322 -418594306,-418594306
Fri Jan  3 11:14:34 2020,2,Rain,light rain,274.97,281,75,6.7,-971152835 -2058828322 -418594306,-971152835
Fri Jan  3 11:15:05 2020,2,Rain,light rain,274.97,281,75,6.7,-971152835 -2058828322 -418594306,-971152835
Fri Jan  3 11:16:15 2020,1,Rain,light rain,274.97,281,75,6.7,-971152835 1104070574,-971152835
Fri Jan  3 11:17:15 2020,1,Rain,light rain,274.97,281,75,6.7,-971152835 1104070574 -2053218786,-2053218786
Fri Jan  3 11:17:46 2020,1,Rain,light rain,274.97,281,75,6.7,,
Fri Jan  3 11:19:07 2020,1,Rain,light rain,274.97,281,75,6.7,-2053218786 -1646265715,-1646265715
Fri Jan  3 11:19:55 2020,2,Rain,light rain,274.97,281,75,6.7,-971152835 -2053218786 -1646265715 -449895234,-449895234
Fri Jan  3 11:20:25 2020,1,Rain,light rain,274.97,281,75,6.7,-2053218786 -1646265715,-1646265715
Fri Jan  3 11:22:25 2020,1,Rain,light rain,274.97,281,75,6.7,-971152835 -449895234 898396007 -1660806815,-449895234
Fri Jan  3 11:24:02 2020,1,Rain,light rain,274.97,281,75,6.7,-971152835 -449895234 -160288813 1441828925,1441828925
Fri Jan  3 11:24:34 2020,1,Rain,light rain,275,281.03,75,6.7,-449895234 -160288813 1441828925 744897035,-160288813
Fri Jan  3 11:25:38 2020,1,Rain,light rain,275,281.03,75,6.7,-971152835 -160288813 1441828925 744897035 -2014138340 -135696169,-135696169
Fri Jan  3 11:28:34 2020,2,Rain,light rain,275,281.03,75,6.7,-160288813,-160288813
Fri Jan  3 11:29:40 2020,1,Rain,light rain,274.91,280.95,75,6.7,-971152835 -418856461 -1602788060,-1602788060
Fri Jan  3 11:29:55 2020,1,Rain,light rain,274.91,280.95,75,6.7,-418856461 -1602788060,-1602788060
Fri Jan  3 11:30:04 2020,2,Rain,light rain,274.91,280.95,75,6.7,-971152835 -418856461 -1602788060,-971152835
Fri Jan  3 11:30:40 2020,1,Rain,light rain,274.91,280.95,75,6.7,1989038993 -418856461 -1602788060 543116660,543116660
Fri Jan  3 11:31:59 2020,1,Rain,light rain,274.91,280.95,75,6.7,-971152835 1989038993 543116660,543116660
Fri Jan  3 11:33:50 2020,1,Rain,light rain,274.91,280.95,75,6.7,543116660 -170152292 -632438818,-632438818
Fri Jan  3 11:36:01 2020,2,Clouds,broken clouds,274.91,281.13,75,6.7,1625685904 -1222310575 -48790929,-1222310575
Fri Jan  3 11:37:01 2020,0,Clouds,broken clouds,274.91,281.13,75,6.7,-1222310575,-1222310575
Fri Jan  3 11:37:10 2020,2,Clouds,broken clouds,274.91,281.13,75,6.7,-1222310575,-1222310575
Fri Jan  3 11:37:44 2020,2,Clouds,broken clouds,274.91,281.13,75,6.7,,
